0,0,0,0
70.372,8.5687,1,1
70.362,8.5333,1,1
70.375,8.5854,1,1
70.366,8.5542,1,1
70.375,8.6021,1,1
70.374,8.5708,1,1
70.372,8.575,1,1
70.364,8.5542,1,1
70.365,8.5708,1,1
70.373,8.6,1,1
70.367,8.5708,1,1
70.372,8.5875,1,1
70.363,8.5458,1,1
70.365,8.5458,1,1
70.363,8.5583,1,1
70.368,8.5729,1,1
70.369,8.5708,1,1
70.374,8.5792,1,1
70.366,8.5437,1,1
70.365,8.5542,1,1
70.361,8.5292,1,1
70.357,8.5292,1,1
70.368,8.5562,1,1
70.368,8.5625,1,1
70.361,8.5354,1,1
70.365,8.5729,1,1
70.368,8.5562,1,1
70.367,8.5583,1,1
70.367,8.5667,1,1
70.362,8.5396,1,1
70.365,8.5521,1,1
70.364,8.5458,1,1
70.371,8.5604,1,1
70.367,8.5542,1,1
70.364,8.5708,1,1
70.369,8.5667,1,1
70.368,8.5458,1,1
70.37,8.5458,1,1
70.361,8.5354,1,1
70.355,8.5062,1,1
70.358,8.5167,1,1
70.371,8.5667,1,1
70.369,8.5625,1,1
70.37,8.5437,1,1
70.367,8.5396,1,1
70.366,8.5542,1,1
70.368,8.5562,1,1
70.359,8.5125,1,1
70.358,8.5292,1,1
70.361,8.5333,1,1
70.364,8.5417,1,1
70.357,8.5083,1,1
70.362,8.5208,1,1
70.357,8.5,1,1
70.37,8.5708,1,1
70.363,8.525,1,1
70.357,8.525,1,1
70.376,8.6021,1,1
70.362,8.5292,1,1
70.367,8.5562,1,1
70.362,8.5333,1,1
70.365,8.5354,1,1
70.377,8.5917,1,1
70.375,8.6021,1,1
70.365,8.5437,1,1
70.367,8.5625,1,1
70.37,8.5771,1,1
70.366,8.5583,1,1
70.372,8.5583,1,1
70.371,8.5687,1,1
70.367,8.5625,1,1
70.365,8.5313,1,1
70.363,8.5375,1,1
70.368,8.5729,1,1
70.364,8.5542,1,1
70.369,8.5687,1,1
70.368,8.5604,1,1
70.368,8.5708,1,1
70.363,8.5313,1,1
70.368,8.5604,1,1
70.367,8.5479,1,1
70.375,8.6083,1,1
70.37,8.5771,1,1
70.36,8.5167,1,1
70.367,8.5417,1,1
70.357,8.5062,1,1
70.365,8.5458,1,1
70.365,8.5583,1,1
70.366,8.5542,1,1
70.372,8.5708,1,1
70.367,8.5604,1,1
70.372,8.5729,1,1
70.371,8.5729,1,1
70.369,8.5604,1,1
70.366,8.5604,1,1
70.368,8.5583,1,1
70.37,8.5583,1,1
70.359,8.5021,1,1
70.368,8.5437,1,1
70.362,8.5396,1,1
70.365,8.5437,1,1
70.372,8.5792,1,1
70.366,8.5417,1,1
70.365,8.5562,1,1
70.368,8.5708,1,1
70.369,8.5812,1,1
70.367,8.5625,1,1
