0,0,0,0
70,5,1,0
75,5,1,0
80,5,1,0
85,5,1,0
90,5,1,0
95,5,1,0
100,5,1,0
105,5,1,0
110,5,1,0
115,5,1,0
120,5,1,0
125,5,1,0
70,10,2,0
75,10,2,0
80,10,2,0
85,10,2,0
90,10,2,0
95,10,2,0
100,10,2,0
105,10,2,0
110,10,2,0
115,10,2,0
120,10,2,0
125,10,2,0
70,15,3,0
75,15,3,0
80,15,3,0
85,15,3,0
90,15,3,0
95,15,3,0
100,15,3,0
105,15,3,0
110,15,3,0
115,15,3,0
120,15,3,0
125,15,3,0
70,20,4,0
75,20,4,0
80,20,4,0
85,20,4,0
90,20,4,0
95,20,4,0
100,20,4,0
105,20,4,0
110,20,4,0
115,20,4,0
120,20,4,0
125,20,4,0
70,25,5,0
75,25,5,0
80,25,5,0
85,25,5,0
90,25,5,0
95,25,5,0
100,25,5,0
105,25,5,0
110,25,5,0
115,25,5,0
120,25,5,0
125,25,5,0
70,30,6,0
75,30,6,0
80,30,6,0
85,30,6,0
90,30,6,0
95,30,6,0
100,29.9,6,0
105,30,6,0
110,30,6,0
115,30,6,0
120,30,6,0
125,30,6,0
70,35,7,0
75,35,7,0
80,35,7,0
85,35,7,0
90,35,7,0
95,35,7,0
100,35,7,0
105,35,7,0
110,35,7,0
115,35,7,0
120,35,7,0
125,35,7,0
70,40,8,0
75,40,8,0
80,40,8,0
85,40,8,0
90,40,8,0
95,40,8,0
100,40,8,0
105,40,8,0
110,40,8,0
115,40,8,0
120,40,8,0
125,40,8,0
70,45,9,0
75,45,9,0
80,45,9,0
85,45,9,0
90,45,9,0
95,45,9,0
100,45,9,0
105,45,9,0
110,45,9,0
115,45,9,0
120,45,9,0
125,45,9,0
70,50,10,0
75,50,10,0
80,50,10,0
85,50,10,0
90,50,10,0
95,50,10,0
100,50,10,0
105,50,10,0
110,50,10,0
115,50,10,0
120,50,10,0
125,50,10,0
70,55,11,0
75,55,11,0
80,55,11,0
85,55,11,0
90,55,11,0
95,55,11,0
100,55,11,0
105,55,11,0
110,55,11,0
115,55,11,0
120,55,11,0
125,55,11,0
70,60,12,0
75,60,12,0
80,60,12,0
85,60,12,0
90,60,12,0
95,60,12,0
100,60,12,0
105,60,12,0
110,60,12,0
115,60,12,0
120,60,12,0
125,60,12,0
70,65,13,0
75,65,13,0
80,65,13,0
85,65,13,0
90,65,13,0
95,65,13,0
100,65,13,0
105,65,13,0
110,65,13,0
115,64.9,13,0
120,64.9,13,0
125,65,13,0
