0,0,0,0
100.44,67.917,0,0
100.45,67.919,0,0
100.46,67.94,0,0
100.46,67.95,0,0
100.46,67.948,0,0
100.45,67.933,0,0
100.45,67.919,0,0
100.45,67.927,0,0
100.45,67.938,0,0
100.46,67.933,0,0
100.45,67.94,0,0
100.44,67.912,0,0
100.43,67.867,0,0
100.44,67.887,0,0
100.45,67.923,0,0
100.46,67.931,0,0
100.45,67.948,0,0
100.45,67.927,0,0
100.45,67.946,0,0
100.45,67.915,0,0
100.45,67.927,0,0
100.45,67.927,0,0
100.46,67.948,0,0
100.46,67.946,0,0
100.43,67.885,0,0
100.45,67.921,0,0
100.44,67.921,0,0
100.45,67.917,0,0
100.44,67.925,0,0
100.46,67.952,0,0
100.45,67.929,0,0
100.45,67.948,0,0
100.43,67.898,0,0
100.44,67.915,0,0
100.45,67.944,0,0
100.45,67.944,0,0
100.46,67.965,0,0
100.46,67.95,0,0
100.45,67.933,0,0
100.44,67.91,0,0
100.45,67.923,0,0
100.44,67.906,0,0
100.44,67.917,0,0
100.44,67.908,0,0
100.44,67.898,0,0
100.45,67.94,0,0
100.44,67.9,0,0
100.46,67.946,0,0
100.45,67.935,0,0
100.46,67.96,0,0
100.46,67.946,0,0
100.44,67.902,0,0
100.45,67.929,0,0
100.46,67.931,0,0
100.46,67.935,0,0
100.44,67.883,0,0
100.46,67.946,0,0
100.44,67.912,0,0
100.45,67.925,0,0
100.45,67.917,0,0
100.46,67.95,0,0
100.46,67.965,0,0
100.45,67.925,0,0
100.44,67.91,0,0
100.45,67.921,0,0
100.44,67.892,0,0
100.45,67.923,0,0
100.45,67.927,0,0
100.45,67.923,0,0
100.45,67.933,0,0
100.44,67.925,0,0
100.45,67.921,0,0
100.45,67.933,0,0
100.45,67.923,0,0
100.44,67.917,0,0
100.45,67.896,0,0
100.46,67.944,0,0
100.45,67.917,0,0
100.45,67.923,0,0
100.44,67.921,0,0
100.45,67.935,0,0
100.45,67.912,0,0
100.45,67.942,0,0
100.45,67.935,0,0
100.45,67.925,0,0
100.45,67.906,0,0
100.45,67.919,0,0
100.45,67.915,0,0
100.45,67.929,0,0
100.44,67.906,0,0
100.45,67.912,0,0
100.44,67.923,0,0
100.46,67.938,0,0
100.45,67.929,0,0
100.45,67.917,0,0
100.46,67.96,0,0
100.45,67.94,0,0
100.44,67.915,0,0
100.46,67.963,0,0
100.45,67.935,0,0
100.44,67.908,0,0
100.45,67.931,0,0
100.46,67.975,0,0
100.46,67.963,0,0
100.45,67.946,0,0
100.45,67.919,0,0
100.43,67.883,0,0
100.45,67.952,0,0
100.45,67.931,0,0
100.45,67.946,0,0
100.44,67.906,0,0
100.45,67.921,0,0
100.45,67.927,0,0
100.44,67.935,0,0
100.44,67.908,0,0
100.45,67.923,0,0
100.44,67.917,0,0
100.45,67.948,0,0
100.44,67.923,0,0
100.45,67.944,0,0
100.45,67.929,0,0
100.44,67.906,0,0
100.43,67.879,0,0
100.43,67.887,0,0
100.44,67.925,0,0
100.45,67.948,0,0
100.45,67.946,0,0
100.45,67.933,0,0
100.45,67.923,0,0
100.45,67.929,0,0
100.44,67.917,0,0
100.44,67.925,0,0
100.45,67.935,0,0
100.45,67.912,0,0
100.45,67.931,0,0
100.43,67.904,0,0
100.46,67.967,0,0
100.45,67.927,0,0
100.45,67.944,0,0
100.45,67.958,0,0
100.45,67.952,0,0
100.45,67.931,0,0
100.45,67.912,0,0
100.45,67.965,0,0
100.45,67.942,0,0
100.46,67.952,0,0
100.45,67.938,0,0
100.45,67.931,0,0
100.44,67.915,0,0
100.45,67.931,0,0
100.44,67.921,0,0
100.45,67.935,0,0
100.44,67.919,0,0
100.45,67.929,0,0
100.44,67.917,0,0
100.45,67.927,0,0
100.45,67.931,0,0
100.45,67.948,0,0
100.45,67.925,0,0
100.45,67.944,0,0
100.46,67.958,0,0
100.45,67.917,0,0
100.45,67.935,0,0
100.45,67.935,0,0
100.45,67.946,0,0
100.44,67.923,0,0
100.45,67.946,0,0
100.45,67.944,0,0
100.46,67.973,0,0
100.44,67.929,0,0
100.46,67.96,0,0
100.44,67.935,0,0
100.45,67.942,0,0
100.45,67.956,0,0
100.45,67.931,0,0
100.44,67.921,0,0
100.44,67.931,0,0
100.45,67.935,0,0
100.44,67.921,0,0
100.44,67.906,0,0
100.44,67.919,0,0
100.44,67.917,0,0
100.44,67.931,0,0
100.45,67.931,0,0
100.45,67.95,0,0
100.45,67.95,0,0
100.45,67.973,0,0
100.44,67.923,0,0
100.45,67.938,0,0
100.45,67.954,0,0
100.46,67.973,0,0
100.46,67.952,0,0
100.45,67.948,0,0
100.46,67.956,0,0
100.44,67.917,0,0
100.44,67.915,0,0
100.45,67.965,0,0
100.45,67.948,0,0
100.45,67.946,0,0
100.45,67.927,0,0
100.46,67.965,0,0
100.46,67.956,0,0
100.44,67.912,0,0
100.45,67.952,0,0
100.44,67.925,0,0
100.44,67.915,0,0
100.45,67.944,0,0
100.44,67.912,0,0
100.44,67.933,0,0
100.45,67.927,0,0
100.45,67.927,0,0
100.45,67.952,0,0
100.44,67.935,0,0
100.45,67.944,0,0
100.45,67.933,0,0
100.44,67.927,0,0
100.46,67.956,0,0
100.46,67.975,0,0
100.45,67.946,0,0
100.45,67.942,0,0
100.46,67.954,0,0
100.44,67.912,0,0
100.46,67.977,0,0
100.45,67.917,0,0
100.44,67.904,0,0
100.44,67.923,0,0
100.45,67.929,0,0
100.45,67.942,0,0
100.44,67.933,0,0
100.44,67.919,0,0
100.44,67.919,0,0
100.45,67.94,0,0
100.45,67.925,0,0
100.44,67.923,0,0
100.44,67.933,0,0
100.45,67.948,0,0
100.45,67.927,0,0
100.44,67.925,0,0
100.44,67.921,0,0
100.45,67.948,0,0
100.44,67.931,0,0
100.45,67.948,0,0
100.44,67.925,0,0
100.46,67.95,0,0
100.45,67.933,0,0
100.45,67.958,0,0
100.44,67.925,0,0
100.44,67.923,0,0
100.46,67.967,0,0
100.46,67.988,0,0
100.46,67.971,0,0
100.45,67.954,0,0
100.46,67.981,0,0
100.46,67.965,0,0
100.45,67.965,0,0
100.45,67.954,0,0
100.45,67.94,0,0
100.45,67.935,0,0
100.45,67.933,0,0
100.45,67.954,0,0
100.46,67.969,0,0
100.45,67.935,0,0
100.46,67.963,0,0
100.44,67.915,0,0
100.45,67.965,0,0
100.44,67.929,0,0
100.45,67.946,0,0
100.45,67.956,0,0
100.45,67.948,0,0
100.45,67.929,0,0
100.46,67.967,0,0
100.45,67.967,0,0
100.45,67.96,0,0
100.45,67.954,0,0
100.45,67.948,0,0
100.46,67.967,0,0
100.45,67.973,0,0
100.44,67.933,0,0
100.44,67.906,0,0
100.45,67.94,0,0
100.45,67.948,0,0
100.44,67.923,0,0
100.45,67.944,0,0
100.45,67.938,0,0
100.45,67.938,0,0
100.45,67.954,0,0
100.45,67.963,0,0
100.45,67.927,0,0
100.45,67.948,0,0
100.44,67.925,0,0
100.44,67.925,0,0
100.45,67.956,0,0
100.45,67.929,0,0
100.45,67.96,0,0
100.44,67.923,0,0
100.44,67.919,0,0
100.45,67.954,0,0
100.45,67.942,0,0
100.44,67.917,0,0
100.45,67.956,0,0
100.45,67.946,0,0
100.45,67.965,0,0
100.45,67.958,0,0
100.45,67.952,0,0
100.45,67.975,0,0
100.45,67.95,0,0
100.45,67.944,0,0
100.46,67.95,0,0
100.46,67.988,0,0
100.45,67.952,0,0
100.44,67.942,0,0
100.46,67.965,0,0
100.45,67.929,0,0
100.45,67.975,0,0
100.45,67.935,0,0
100.44,67.946,0,0
100.45,67.952,0,0
100.45,67.969,0,0
100.45,67.96,0,0
100.45,67.971,0,0
100.47,67.988,0,0
100.46,67.988,0,0
100.46,67.956,0,0
100.45,67.96,0,0
100.45,67.935,0,0
100.46,67.967,0,0
100.46,67.967,0,0
100.45,67.94,0,0
100.44,67.935,0,0
100.44,67.919,0,0
100.46,67.965,0,0
100.46,67.981,0,0
100.44,67.938,0,0
100.47,68.008,0,0
100.44,67.944,0,0
100.46,67.977,0,0
100.45,67.952,0,0
100.46,67.971,0,0
100.45,67.946,0,0
100.46,67.969,0,0
100.46,67.969,0,0
100.44,67.935,0,0
100.45,67.952,0,0
100.46,67.973,0,0
100.45,67.94,0,0
100.45,67.977,0,0
100.45,67.963,0,0
