96677,42.112,1
96668,42.098,1
96677,42.115,1
96672,42.088,1
96683,42.125,1
96668,42.081,1
96679,42.115,1
96678,42.108,1
96668,42.092,1
96683,42.108,1
96687,42.152,1
96682,42.135,1
96672,42.112,1
96682,42.152,1
96683,42.14,1
96671,42.112,1
96677,42.129,1
96685,42.156,1
96679,42.131,1
96685,42.162,1
96680,42.142,1
96686,42.156,1
96673,42.123,1
96677,42.14,1
96683,42.158,1
96673,42.131,1
96665,42.102,1
96677,42.144,1
96673,42.144,1
96681,42.16,1
96678,42.165,1
96676,42.16,1
96677,42.162,1
96686,42.175,1
96674,42.15,1
96673,42.156,1
96682,42.167,1
96682,42.175,1
96676,42.169,1
96668,42.148,1
96668,42.165,1
96680,42.173,1
96681,42.192,1
96690,42.202,1
96676,42.183,1
96678,42.185,1
96678,42.181,1
96678,42.181,1
96674,42.192,1
96668,42.148,1
96681,42.198,1
96678,42.185,1
96680,42.183,1
96693,42.237,1
96694,42.227,1
96678,42.202,1
96686,42.217,1
96688,42.215,1
96678,42.2,1
96683,42.219,1
96676,42.198,1
96665,42.181,1
96676,42.188,1
96669,42.181,1
96669,42.198,1
96681,42.21,1
96672,42.185,1
96672,42.194,1
96676,42.198,1
96663,42.179,1
96664,42.175,1
96667,42.181,1
96676,42.217,1
96669,42.196,1
96675,42.219,1
96680,42.24,1
96666,42.192,1
96673,42.215,1
96675,42.206,1
96680,42.219,1
96683,42.225,1
96669,42.181,1
96692,42.25,1
96681,42.223,1
96670,42.196,1
96685,42.237,1
96672,42.188,1
96680,42.219,1
96680,42.229,1
96680,42.233,1
96676,42.231,1
96673,42.219,1
96688,42.263,1
96683,42.256,1
96672,42.237,1
96671,42.227,1
96688,42.271,1
96677,42.233,1
96673,42.227,1
96678,42.26,1
96674,42.231,1
96673,42.24,1
96682,42.254,1
96679,42.229,1
96672,42.223,1
96673,42.225,1
96683,42.269,1
96687,42.292,1
96672,42.231,1
96679,42.24,1
96685,42.281,1
96670,42.221,1
96674,42.252,1
96679,42.277,1
96680,42.279,1
96670,42.248,1
96671,42.252,1
96675,42.246,1
96675,42.26,1
96673,42.256,1
96665,42.235,1
96666,42.246,1
96669,42.246,1
96691,42.308,1
96676,42.269,1
96674,42.273,1
96661,42.225,1
96674,42.281,1
96664,42.235,1
96672,42.265,1
96677,42.279,1
96661,42.244,1
96670,42.277,1
96678,42.285,1
96665,42.256,1
96674,42.294,1
96674,42.281,1
96670,42.273,1
96668,42.271,1
96676,42.321,1
96666,42.267,1
96674,42.302,1
96671,42.29,1
96661,42.263,1
96665,42.275,1
96665,42.273,1
96662,42.275,1
96668,42.287,1
96668,42.287,1
96682,42.31,1
96664,42.265,1
96680,42.327,1
96675,42.3,1
96672,42.292,1
96672,42.29,1
96672,42.283,1
96673,42.273,1
96690,42.338,1
96684,42.304,1
96685,42.31,1
96681,42.313,1
96676,42.294,1
96685,42.319,1
96683,42.323,1
96673,42.292,1
96664,42.285,1
96668,42.29,1
96678,42.329,1
96686,42.348,1
96683,42.342,1
96674,42.321,1
96673,42.333,1
96667,42.302,1
96663,42.302,1
96674,42.327,1
96673,42.315,1
96672,42.319,1
96684,42.369,1
96680,42.352,1
96678,42.34,1
96667,42.327,1
96661,42.302,1
96675,42.333,1
96684,42.365,1
96677,42.333,1
96668,42.31,1
96671,42.327,1
96683,42.362,1
96676,42.344,1
96667,42.327,1
96662,42.325,1
96687,42.381,1
96674,42.36,1
96671,42.348,1
96671,42.356,1
96669,42.344,1
96670,42.34,1
96672,42.344,1
96661,42.325,1
96668,42.344,1
96679,42.371,1
96674,42.352,1
96678,42.373,1
96677,42.352,1
96676,42.375,1
96670,42.348,1
96680,42.373,1
96670,42.358,1
96680,42.379,1
96660,42.338,1
96674,42.371,1
96665,42.348,1
96668,42.377,1
96671,42.356,1
96671,42.379,1
96662,42.333,1
96682,42.408,1
96666,42.36,1
96669,42.371,1
96674,42.371,1
96663,42.362,1
96683,42.408,1
96672,42.371,1
96673,42.379,1
96677,42.398,1
96673,42.408,1
96669,42.375,1
96675,42.394,1
96670,42.377,1
96670,42.375,1
96686,42.423,1
96685,42.388,1
96696,42.419,1
96687,42.402,1
96688,42.425,1
96686,42.402,1
96690,42.425,1
96692,42.429,1
96676,42.406,1
96688,42.415,1
96681,42.431,1
96688,42.433,1
96668,42.39,1
96678,42.398,1
96677,42.415,1
96673,42.4,1
96675,42.396,1
96671,42.412,1
96674,42.423,1
96684,42.448,1
96675,42.423,1
96674,42.415,1
96687,42.45,1
96677,42.402,1
96680,42.438,1
96671,42.431,1
96656,42.367,1
96661,42.396,1
96673,42.452,1
96670,42.41,1
96669,42.423,1
96677,42.438,1
96670,42.438,1
96667,42.429,1
96668,42.419,1
96676,42.446,1
96671,42.44,1
96680,42.45,1
96678,42.438,1
96672,42.438,1
96689,42.475,1
96663,42.429,1
96675,42.448,1
96669,42.444,1
96674,42.458,1
96667,42.433,1
96669,42.444,1
96682,42.473,1
96674,42.467,1
96676,42.463,1
96665,42.44,1
96675,42.469,1
96664,42.44,1
96672,42.438,1
96673,42.448,1
96671,42.467,1
96661,42.431,1
96678,42.494,1
96665,42.44,1
96668,42.465,1
96674,42.469,1
96667,42.467,1
96671,42.454,1
96669,42.463,1
96667,42.463,1
96675,42.479,1
96678,42.504,1
96673,42.469,1
96679,42.481,1
96680,42.504,1
96664,42.45,1
96664,42.448,1
96683,42.49,1
96677,42.477,1
96671,42.458,1
96675,42.483,1
96675,42.475,1
96680,42.492,1
96679,42.479,1
96681,42.481,1
96669,42.463,1
96677,42.481,1
96677,42.494,1
96688,42.513,1
96683,42.502,1
96677,42.494,1
96673,42.479,1
96668,42.473,1
96663,42.469,1
96672,42.494,1
96676,42.49,1
96678,42.506,1
96675,42.504,1
96675,42.502,1
96671,42.479,1
96670,42.498,1
96663,42.485,1
96670,42.498,1
96671,42.504,1
96674,42.508,1
96663,42.481,1
96674,42.519,1
96669,42.498,1
96664,42.49,1
96676,42.523,1
96672,42.519,1
96672,42.506,1
96677,42.542,1
96682,42.54,1
96671,42.519,1
96681,42.55,1
96665,42.506,1
96670,42.523,1
96666,42.506,1
96666,42.502,1
96670,42.504,1
96686,42.567,1
96662,42.502,1
96670,42.517,1
96663,42.502,1
96671,42.525,1
96667,42.519,1
96664,42.523,1
96672,42.529,1
96676,42.554,1
96664,42.525,1
96661,42.521,1
96669,42.533,1
96673,42.535,1
96677,42.565,1
96674,42.544,1
96663,42.527,1
96670,42.544,1
96673,42.55,1
96660,42.523,1
96667,42.531,1
96682,42.585,1
96659,42.517,1
96663,42.523,1
96666,42.533,1
96664,42.525,1
96670,42.56,1
96663,42.54,1
96664,42.542,1
96668,42.571,1
96667,42.558,1
96671,42.563,1
96676,42.567,1
96670,42.571,1
96666,42.573,1
96671,42.565,1
96679,42.585,1
96676,42.573,1
96677,42.571,1
96672,42.571,1
96667,42.558,1
96660,42.521,1
96674,42.575,1
96666,42.535,1
96665,42.554,1
96668,42.577,1
96672,42.583,1
96664,42.565,1
96663,42.567,1
96665,42.56,1
96671,42.581,1
96663,42.575,1
96666,42.575,1
96670,42.573,1
96671,42.598,1
96657,42.563,1
96666,42.592,1
96670,42.604,1
96676,42.604,1
96665,42.59,1
96669,42.596,1
96666,42.596,1
96663,42.573,1
96666,42.59,1
96663,42.596,1
96660,42.567,1
96661,42.573,1
96671,42.608,1
96663,42.585,1
96679,42.638,1
96664,42.61,1
96660,42.569,1
96665,42.598,1
96657,42.594,1
96669,42.617,1
96661,42.588,1
96656,42.6,1
96675,42.617,1
96678,42.642,1
96668,42.623,1
96665,42.623,1
96658,42.585,1
96678,42.656,1
96673,42.64,1
96665,42.615,1
96667,42.617,1
96671,42.65,1
96662,42.61,1
96671,42.625,1
96664,42.631,1
96664,42.621,1
96667,42.629,1
96664,42.629,1
96659,42.633,1
96665,42.631,1
96658,42.61,1
96667,42.646,1
96675,42.669,1
96668,42.64,1
96664,42.635,1
96666,42.642,1
96658,42.621,1
96671,42.652,1
96673,42.66,1
96661,42.627,1
96659,42.638,1
96673,42.669,1
96660,42.64,1
96665,42.665,1
96671,42.667,1
96669,42.675,1
96666,42.648,1
96676,42.671,1
96673,42.654,1
96668,42.679,1
96679,42.675,1
96682,42.688,1
96671,42.66,1
96672,42.679,1
96686,42.713,1
96680,42.688,1
96665,42.667,1
96667,42.673,1
96661,42.662,1
96667,42.683,1
96655,42.648,1
96678,42.704,1
96678,42.706,1
96675,42.694,1
96668,42.685,1
96669,42.69,1
96676,42.713,1
96672,42.706,1
96675,42.706,1
96669,42.69,1
96687,42.733,1
96672,42.71,1
96672,42.708,1
96674,42.706,1
96672,42.717,1
96667,42.715,1
96674,42.721,1
96674,42.723,1
96670,42.704,1
96661,42.694,1
96670,42.713,1
96663,42.696,1
96658,42.694,1
96668,42.717,1
96660,42.692,1
96665,42.69,1
96670,42.713,1
96657,42.681,1
96672,42.725,1
96674,42.733,1
96654,42.669,1
96666,42.723,1
96671,42.725,1
96663,42.713,1
96665,42.702,1
96665,42.683,1
96671,42.713,1
96665,42.702,1
96654,42.69,1
96661,42.715,1
96656,42.702,1
96660,42.715,1
96663,42.721,1
96678,42.756,1
96661,42.713,1
96670,42.756,1
96658,42.706,1
96661,42.71,1
96662,42.71,1
96664,42.71,1
96673,42.756,1
96666,42.723,1
96667,42.731,1
96682,42.785,1
96667,42.75,1
96668,42.748,1
96672,42.76,1
96672,42.752,1
96666,42.76,1
96662,42.74,1
96667,42.74,1
96674,42.767,1
96667,42.763,1
96683,42.798,1
96657,42.717,1
96678,42.785,1
96668,42.756,1
96665,42.75,1
96670,42.758,1
96668,42.752,1
96667,42.767,1
96669,42.769,1
96667,42.777,1
96672,42.779,1
96661,42.754,1
96664,42.765,1
96671,42.777,1
96667,42.756,1
96664,42.748,1
96661,42.746,1
96666,42.744,1
96673,42.773,1
96661,42.756,1
96665,42.781,1
96662,42.773,1
96670,42.79,1
96661,42.769,1
96666,42.792,1
96667,42.785,1
96663,42.775,1
96661,42.785,1
96668,42.798,1
96654,42.769,1
96657,42.769,1
96669,42.815,1
96667,42.796,1
96662,42.785,1
96665,42.794,1
96664,42.785,1
96663,42.783,1
96664,42.804,1
96661,42.792,1
96651,42.765,1
96664,42.792,1
96666,42.804,1
96664,42.796,1
96666,42.8,1
96671,42.831,1
96665,42.8,1
96663,42.802,1
96670,42.823,1
96666,42.827,1
96665,42.821,1
96657,42.792,1
96664,42.821,1
96668,42.833,1
96662,42.819,1
96670,42.842,1
96662,42.817,1
96662,42.825,1
96660,42.813,1
96666,42.829,1
96669,42.84,1
96654,42.806,1
96673,42.848,1
96671,42.854,1
96672,42.865,1
96663,42.835,1
96667,42.833,1
96664,42.848,1
96656,42.823,1
96667,42.86,1
96660,42.829,1
96660,42.815,1
96667,42.842,1
96664,42.827,1
96671,42.862,1
96655,42.821,1
96655,42.804,1
96669,42.852,1
96671,42.856,1
96658,42.831,1
96659,42.829,1
96659,42.842,1
96673,42.883,1
96663,42.844,1
96671,42.877,1
96659,42.856,1
96660,42.838,1
96653,42.829,1
96650,42.829,1
96661,42.856,1
96659,42.84,1
96659,42.844,1
96663,42.862,1
96660,42.848,1
96662,42.865,1
96659,42.842,1
96665,42.86,1
96664,42.856,1
96662,42.85,1
96654,42.838,1
96660,42.865,1
96652,42.838,1
96659,42.85,1
96652,42.848,1
96664,42.879,1
96665,42.883,1
96665,42.89,1
96670,42.888,1
96664,42.9,1
96664,42.883,1
96663,42.879,1
96658,42.865,1
96665,42.881,1
96668,42.89,1
96668,42.902,1
96653,42.85,1
96641,42.829,1
96661,42.89,1
96664,42.881,1
96675,42.919,1
96669,42.91,1
96656,42.873,1
96654,42.869,1
96657,42.881,1
96655,42.883,1
96662,42.919,1
96658,42.881,1
96660,42.881,1
96659,42.904,1
96661,42.902,1
96659,42.894,1
96656,42.881,1
96651,42.873,1
96656,42.898,1
96654,42.894,1
96654,42.894,1
96665,42.912,1
96652,42.9,1
96658,42.906,1
96651,42.885,1
96654,42.896,1
96658,42.908,1
96661,42.917,1
96657,42.906,1
96658,42.902,1
96664,42.917,1
96652,42.892,1
96655,42.898,1
96660,42.906,1
96664,42.933,1
96658,42.908,1
96666,42.942,1
96669,42.942,1
96662,42.948,1
96656,42.931,1
96655,42.915,1
96653,42.917,1
96650,42.912,1
96659,42.931,1
96659,42.927,1
96660,42.942,1
96657,42.927,1
96660,42.925,1
96657,42.944,1
96651,42.917,1
96664,42.952,1
96660,42.946,1
96662,42.95,1
96663,42.95,1
96670,42.992,1
96654,42.925,1
96658,42.946,1
96649,42.921,1
96672,43.006,1
96655,42.944,1
96665,42.99,1
96650,42.95,1
96654,42.946,1
96657,42.971,1
96647,42.919,1
96651,42.952,1
96654,42.958,1
96651,42.933,1
96653,42.942,1
96651,42.95,1
96664,42.979,1
96657,42.965,1
96662,42.975,1
96667,42.99,1
96658,42.973,1
96666,43,1
96668,43,1
96657,42.967,1
96657,42.952,1
96653,42.969,1
96663,43.002,1
96649,42.948,1
96649,42.965,1
96667,43.013,1
96659,42.987,1
96651,42.96,1
96650,42.96,1
96661,43.002,1
96659,42.99,1
96662,42.996,1
96650,42.967,1
96658,43.002,1
96656,42.969,1
96659,42.983,1
96660,42.987,1
96670,43.025,1
96646,42.958,1
96654,42.985,1
96669,43.042,1
96650,42.983,1
96667,43.035,1
96657,42.998,1
96648,42.96,1
96658,43.01,1
96650,42.996,1
96660,43.027,1
96653,42.987,1
96670,43.048,1
96662,43.015,1
96671,43.056,1
96670,43.021,1
96660,43.017,1
96661,43.025,1
96669,43.052,1
96669,43.04,1
96658,42.992,1
96663,43.025,1
96669,43.035,1
96658,43.023,1
96657,43.015,1
96660,43.04,1
96649,43.025,1
96656,43.035,1
96648,43.025,1
96652,43.008,1
96659,43.042,1
96650,43.021,1
96648,42.998,1
96669,43.06,1
96664,43.054,1
96654,43.029,1
96654,43.013,1
96647,43.01,1
96664,43.042,1
96662,43.035,1
96656,43.037,1
96663,43.052,1
96662,43.044,1
96659,43.037,1
96646,42.992,1
96653,43.031,1
96668,43.079,1
96669,43.085,1
96679,43.117,1
96668,43.071,1
96659,43.048,1
96651,43.033,1
96662,43.054,1
96657,43.044,1
96666,43.081,1
96662,43.073,1
96669,43.096,1
96653,43.069,1
96662,43.073,1
96659,43.079,1
96657,43.056,1
96649,43.054,1
96661,43.088,1
96663,43.085,1
96654,43.073,1
96652,43.058,1
96658,43.069,1
96654,43.063,1
96663,43.079,1
96659,43.092,1
96658,43.073,1
96655,43.071,1
96667,43.1,1
96668,43.094,1
96664,43.073,1
96658,43.063,1
96666,43.104,1
96659,43.073,1
96662,43.096,1
96653,43.077,1
96657,43.094,1
96651,43.058,1
96662,43.094,1
96671,43.11,1
96664,43.112,1
96664,43.121,1
96661,43.117,1
96664,43.121,1
96665,43.133,1
96669,43.119,1
96670,43.112,1
96673,43.129,1
96655,43.071,1
96671,43.131,1
96665,43.108,1
96658,43.1,1
96661,43.104,1
96657,43.104,1
96662,43.14,1
96653,43.083,1
96663,43.121,1
96667,43.133,1
96669,43.138,1
96660,43.11,1
96669,43.119,1
96672,43.146,1
96647,43.079,1
96660,43.125,1
96664,43.146,1
96660,43.127,1
96667,43.15,1
96648,43.081,1
96662,43.135,1
96657,43.131,1
96654,43.117,1
96661,43.146,1
96665,43.152,1
96663,43.158,1
96657,43.133,1
96668,43.169,1
96657,43.129,1
96667,43.152,1
96666,43.146,1
96652,43.121,1
96654,43.123,1
96651,43.121,1
96665,43.16,1
96659,43.146,1
96659,43.167,1
96661,43.148,1
96653,43.129,1
96656,43.135,1
96663,43.158,1
96666,43.171,1
96658,43.152,1
96670,43.165,1
96668,43.185,1
96665,43.169,1
96661,43.167,1
96651,43.15,1
96672,43.194,1
96659,43.156,1
96663,43.179,1
96656,43.148,1
96667,43.177,1
96659,43.173,1
96667,43.175,1
96660,43.171,1
96669,43.188,1
96659,43.171,1
96663,43.188,1
96661,43.177,1
96667,43.213,1
96661,43.19,1
96659,43.177,1
96665,43.192,1
96655,43.169,1
96666,43.2,1
96652,43.154,1
96660,43.181,1
96663,43.183,1
96667,43.219,1
96661,43.198,1
96671,43.225,1
96670,43.231,1
96663,43.183,1
96663,43.188,1
96667,43.202,1
96672,43.198,1
96666,43.215,1
96653,43.169,1
96652,43.173,1
96655,43.192,1
96661,43.215,1
96659,43.204,1
96669,43.219,1
96658,43.194,1
96655,43.204,1
96661,43.19,1
96661,43.19,1
96671,43.225,1
96666,43.208,1
96675,43.233,1
96663,43.202,1
96649,43.173,1
96649,43.181,1
96652,43.198,1
96657,43.206,1
96650,43.196,1
96668,43.265,1
96657,43.21,1
96652,43.202,1
96660,43.223,1
96660,43.233,1
96639,43.165,1
96659,43.223,1
96649,43.192,1
96660,43.215,1
96672,43.265,1
96660,43.221,1
96660,43.227,1
96664,43.225,1
96658,43.221,1
96658,43.206,1
96663,43.24,1
96654,43.221,1
96658,43.217,1
96658,43.237,1
96665,43.235,1
96648,43.206,1
96665,43.248,1
96657,43.231,1
96660,43.25,1
96659,43.252,1
96652,43.233,1
96649,43.223,1
96668,43.273,1
96651,43.204,1
96665,43.258,1
96660,43.24,1
96657,43.26,1
96654,43.246,1
96664,43.258,1
96668,43.273,1
96664,43.265,1
96659,43.252,1
96665,43.26,1
96659,43.235,1
96659,43.269,1
96669,43.283,1
96657,43.263,1
96654,43.244,1
96659,43.256,1
96651,43.233,1
96655,43.26,1
96653,43.248,1
96661,43.256,1
96661,43.277,1
96661,43.277,1
96659,43.265,1
96655,43.231,1
96663,43.275,1
96665,43.271,1
96657,43.271,1
96661,43.277,1
96670,43.317,1
96670,43.298,1
96667,43.277,1
96660,43.267,1
96661,43.279,1
96660,43.281,1
96662,43.29,1
96660,43.281,1
96654,43.271,1
96667,43.31,1
96655,43.277,1
96651,43.263,1
96657,43.308,1
96658,43.302,1
96663,43.287,1
96662,43.302,1
96661,43.327,1
96660,43.294,1
96661,43.3,1
96658,43.302,1
96655,43.3,1
96656,43.285,1
96657,43.308,1
96661,43.298,1
96660,43.304,1
96649,43.281,1
96662,43.321,1
96652,43.319,1
96646,43.277,1
96653,43.325,1
96643,43.298,1
96657,43.335,1
96659,43.321,1
96656,43.319,1
96654,43.315,1
96649,43.298,1
96643,43.265,1
96654,43.315,1
96664,43.342,1
96659,43.333,1
96663,43.342,1
96653,43.329,1
96650,43.294,1
96650,43.313,1
96654,43.321,1
96655,43.325,1
96656,43.321,1
96652,43.344,1
96649,43.31,1
96644,43.323,1
96652,43.348,1
96656,43.342,1
96661,43.346,1
96660,43.348,1
96652,43.338,1
96646,43.325,1
96652,43.344,1
96653,43.331,1
96655,43.346,1
96651,43.338,1
96656,43.379,1
96643,43.319,1
96649,43.333,1
96637,43.306,1
96644,43.319,1
96644,43.313,1
96637,43.296,1
96647,43.333,1
96652,43.354,1
96648,43.34,1
96656,43.348,1
96648,43.338,1
96651,43.354,1
96645,43.346,1
96663,43.381,1
96650,43.356,1
96641,43.317,1
96646,43.321,1
96652,43.379,1
96652,43.369,1
96656,43.371,1
96652,43.342,1
96649,43.36,1
96642,43.338,1
96656,43.375,1
96653,43.377,1
96660,43.388,1
96651,43.383,1
96658,43.39,1
96659,43.388,1
96660,43.388,1
96654,43.381,1
96660,43.41,1
96657,43.4,1
96662,43.404,1
96647,43.373,1
96665,43.412,1
96648,43.392,1
96654,43.388,1
96662,43.431,1
96655,43.398,1
96658,43.423,1
96648,43.373,1
96644,43.367,1
96659,43.4,1
96653,43.39,1
96663,43.442,1
96657,43.412,1
96648,43.39,1
96648,43.385,1
96661,43.429,1
96657,43.431,1
96652,43.402,1
96642,43.383,1
96655,43.404,1
96664,43.44,1
96650,43.385,1
96654,43.394,1
96668,43.435,1
96666,43.433,1
96654,43.4,1
96644,43.381,1
96643,43.379,1
96648,43.388,1
96647,43.4,1
96646,43.388,1
96658,43.427,1
96649,43.4,1
96654,43.429,1
96655,43.433,1
96655,43.423,1
96661,43.458,1
96658,43.45,1
96652,43.431,1
96658,43.431,1
96656,43.444,1
96651,43.427,1
96655,43.425,1
96665,43.473,1
96656,43.442,1
96664,43.463,1
96659,43.454,1
96660,43.454,1
96664,43.469,1
96656,43.46,1
96659,43.448,1
96645,43.412,1
96659,43.448,1
96661,43.452,1
96646,43.4,1
96655,43.427,1
96647,43.423,1
96649,43.429,1
96651,43.44,1
96640,43.421,1
96647,43.438,1
96652,43.45,1
96640,43.406,1
96649,43.44,1
96646,43.427,1
96646,43.442,1
96645,43.438,1
96648,43.44,1
96646,43.435,1
96658,43.483,1
96650,43.452,1
96654,43.452,1
96651,43.442,1
96643,43.444,1
96661,43.481,1
96649,43.452,1
96649,43.458,1
96662,43.481,1
96669,43.51,1
96648,43.448,1
96649,43.448,1
96655,43.475,1
96656,43.465,1
96650,43.456,1
96660,43.508,1
96648,43.463,1
96649,43.458,1
96664,43.5,1
96652,43.483,1
96652,43.479,1
96664,43.513,1
96659,43.515,1
96669,43.515,1
96649,43.473,1
96656,43.504,1
96656,43.49,1
96664,43.521,1
96654,43.504,1
96659,43.513,1
96656,43.498,1
96660,43.513,1
96646,43.469,1
96652,43.485,1
96655,43.515,1
96647,43.5,1
96666,43.535,1
96659,43.506,1
96656,43.519,1
96648,43.494,1
96662,43.533,1
96663,43.527,1
96649,43.5,1
96644,43.485,1
96645,43.473,1
96656,43.517,1
96662,43.54,1
96650,43.487,1
96648,43.483,1
96663,43.529,1
96654,43.517,1
96644,43.494,1
96648,43.494,1
96643,43.504,1
96644,43.521,1
96653,43.523,1
96657,43.544,1
96657,43.533,1
96667,43.544,1
96659,43.529,1
96661,43.54,1
96661,43.529,1
96658,43.523,1
96666,43.558,1
96665,43.583,1
96661,43.54,1
96667,43.56,1
96666,43.556,1
96664,43.558,1
96654,43.533,1
96658,43.556,1
96663,43.569,1
96660,43.546,1
96661,43.556,1
96666,43.565,1
96664,43.583,1
96662,43.54,1
96673,43.579,1
96656,43.54,1
96653,43.521,1
96654,43.544,1
96655,43.544,1
96654,43.523,1
96666,43.577,1
96650,43.554,1
96664,43.59,1
96656,43.552,1
96655,43.556,1
96663,43.6,1
96656,43.563,1
96653,43.565,1
96656,43.577,1
96648,43.567,1
96663,43.585,1
96658,43.575,1
96659,43.594,1
96649,43.548,1
96642,43.544,1
96652,43.558,1
96646,43.542,1
96652,43.556,1
96646,43.542,1
96657,43.581,1
96661,43.596,1
96650,43.55,1
96655,43.577,1
96658,43.577,1
96653,43.573,1
96665,43.604,1
96658,43.592,1
96651,43.581,1
96642,43.588,1
96641,43.556,1
96653,43.592,1
96673,43.64,1
96652,43.59,1
96653,43.579,1
96657,43.596,1
96660,43.621,1
96647,43.556,1
96650,43.577,1
96657,43.602,1
96658,43.612,1
96652,43.579,1
96648,43.577,1
96654,43.604,1
96646,43.577,1
96662,43.627,1
96653,43.606,1
96646,43.579,1
96656,43.604,1
96655,43.606,1
96659,43.619,1
96661,43.615,1
96658,43.602,1
96652,43.596,1
96665,43.625,1
96658,43.621,1
96661,43.629,1
