0,0,0,0
70,5,1,1
75,5,1,2
80,5,1,3
85,5,1,4
90,5,1,5
95,5,1,6
100,5,1,7
105,5,1,8
110,5,1,9
115,5,1,10
120,5,1,11
125,5,1,12
70,10,2,1
75,10,2,2
80,10,2,3
85,10,2,4
90,10,2,5
95,10,2,6
100,10,2,7
105,10,2,8
110,10,2,9
115,10,2,10
120,10,2,11
125,10,2,12
70,15,3,1
75,15,3,2
80,15,3,3
85,15,3,4
90,15,3,5
95,15,3,6
100,15,3,7
105,15,3,8
110,15,3,9
115,15,3,10
120,15,3,11
125,15.1,3,12
70,20,4,1
75,20,4,2
80,20,4,3
85,20,4,4
90,20,4,5
95,20,4,6
100,20.1,4,7
105,20,4,8
110,20,4,9
115,19.9,4,10
120,20,4,11
125,20,4,12
70,25,5,1
75,25,5,2
80,25,5,3
85,25,5,4
90,25,5,5
95,25,5,6
100,25,5,7
105,25,5,8
110,25,5,9
115,24.9,5,10
120,25,5,11
125,25,5,12
70,30,6,1
75,30,6,2
80,30,6,3
85,30,6,4
90,30,6,5
95,30,6,6
100,30,6,7
105,30,6,8
110,30,6,9
115,30,6,10
120,30,6,11
125,30,6,12
70,35,7,1
75,35,7,2
80,35,7,3
85,35,7,4
90,35,7,5
95,35,7,6
100,35.1,7,7
105,35.1,7,8
110,35,7,9
115,35,7,10
120,34.9,7,11
125,35,7,12
70,40,8,1
75,40,8,2
80,40,8,3
85,40,8,4
90,40,8,5
95,40,8,6
100,40,8,7
105,40,8,8
110,40,8,9
115,40,8,10
120,40,8,11
125,40,8,12
70,45,9,1
75,45,9,2
80,45,9,3
85,45,9,4
90,45,9,5
95,45,9,6
100,45,9,7
105,45,9,8
110,45,9,9
115,45,9,10
120,45,9,11
125,45.1,9,12
70,50,10,1
75,50,10,2
80,50,10,3
85,50,10,4
90,50,10,5
95,50,10,6
100,50,10,7
105,50,10,8
110,50,10,9
115,50,10,10
120,50,10,11
125,50,10,12
70,55,11,1
75,55,11,2
80,55,11,3
85,55,11,4
90,55,11,5
95,55,11,6
100,55,11,7
105,55,11,8
110,55,11,9
115,55,11,10
120,55,11,11
125,55,11,12
70,60,12,1
75,60,12,2
80,60,12,3
85,60,12,4
90,60,12,5
95,60,12,6
100,60,12,7
105,60,12,8
110,60,12,9
115,60,12,10
120,60,12,11
125,60,12,12
70,65,13,1
75,65,13,2
80,65,13,3
85,65,13,4
90,65,13,5
95,65,13,6
100,65,13,7
105,65,13,8
110,65,13,9
115,65,13,10
120,65,13,11
125,65,13,12
