0,0,0
-4.0213,1.7075,47.596,268.89,217.63,330.71,1,1
-4.5159,2.045,47.58,268.39,217.96,330.69,1,1
-4.3544,2.2145,47.746,268.56,218.13,330.86,1,1
-4.3537,1.5377,47.761,268.56,217.46,330.87,1,1
-4.1925,2.0456,47.919,268.72,217.96,331.03,1,1
-4.1829,1.538,47.43,268.73,217.46,330.54,1,1
-4.3546,2.3837,47.742,268.56,218.3,330.85,1,1
-4.0247,2.0459,47.756,268.88,217.96,330.86,1,1
-4.0211,1.5383,47.6,268.89,217.46,330.71,1,1
-4.3574,2.2145,47.913,268.55,218.13,331.02,1,1
-3.8532,1.3694,47.44,269.06,217.29,330.55,2,1
-4.3485,2.3837,47.409,268.56,218.3,330.52,2,1
-4.1861,1.7072,47.593,268.72,217.63,330.7,2,1
-4.3513,2.2145,47.579,268.56,218.13,330.69,2,1
-4.0215,1.8767,47.593,268.89,217.79,330.7,2,1
-4.0244,1.7075,47.763,268.89,217.63,330.87,2,1
-4.1837,2.384,47.412,268.73,218.3,330.52,2,1
-4.187,2.5532,47.575,268.72,218.47,330.68,2,1
-4.1921,1.7072,47.927,268.72,217.63,331.04,2,1
-4.0283,2.5535,47.912,268.88,218.47,331.02,2,1
-4.3569,1.7069,47.924,268.55,217.62,331.03,3,1
-4.0211,1.5383,47.6,268.89,217.46,330.71,3,1
-4.0156,2.0459,47.256,268.89,217.96,330.36,3,1
-4.1895,2.0456,47.753,268.72,217.96,330.86,3,1
-4.3513,2.2145,47.579,268.56,218.13,330.69,3,1
-4.1893,1.8764,47.756,268.72,217.79,330.87,3,1
-4.3539,1.7069,47.757,268.56,217.62,330.87,3,1
-4.1948,1.3688,48.101,268.71,217.29,331.21,3,1
-4.1923,1.8764,47.923,268.72,217.79,331.03,3,1
-4.1802,1.8764,47.256,268.73,217.79,330.37,3,1
-4.6771,1.537,47.421,268.23,217.45,330.53,4,1
-4.3483,2.2145,47.413,268.56,218.13,330.52,4,1
-4.512,1.1989,47.431,268.4,217.12,330.54,4,1
-4.0249,2.2151,47.752,268.88,218.13,330.86,4,1
-4.5154,1.5373,47.591,268.39,217.46,330.7,4,1
-4.022,2.3843,47.582,268.89,218.3,330.69,4,1
-4.5159,2.045,47.58,268.39,217.96,330.69,4,1
-4.522,2.045,47.913,268.39,217.96,331.02,4,1
-4.0211,1.5383,47.6,268.89,217.46,330.71,4,1
-4.0217,2.0459,47.589,268.89,217.96,330.7,4,1
-4.3535,1.3685,47.764,268.56,217.29,330.87,5,1
-4.3546,2.3837,47.742,268.56,218.3,330.85,5,1
-4.3513,2.2145,47.579,268.56,218.13,330.69,5,1
-4.3512,2.0453,47.583,268.56,217.96,330.69,5,1
-4.0188,2.2151,47.419,268.89,218.13,330.53,5,1
-4.354,1.8761,47.753,268.56,217.79,330.86,5,1
-4.3535,1.3685,47.764,268.56,217.29,330.87,5,1
-3.8598,1.877,47.763,269.05,217.79,330.87,5,1
-4.6841,2.383,47.736,268.23,218.3,330.85,5,1
-4.5132,2.3834,47.406,268.4,218.3,330.52,5,1
-4.1836,2.2148,47.416,268.73,218.13,330.52,6,1
-4.0215,1.8767,47.593,268.89,217.79,330.7,6,1
-4.3512,2.0453,47.583,268.56,217.96,330.69,6,1
-4.3512,2.0453,47.583,268.56,217.96,330.69,6,1
-4.6807,2.0446,47.577,268.23,217.96,330.69,6,1
-4.0281,2.3843,47.915,268.88,218.3,331.02,6,1
-4.0311,2.3843,48.082,268.88,218.3,331.19,6,1
-3.8569,2.0462,47.592,269.05,217.96,330.7,6,1
-4.0249,2.2151,47.752,268.88,218.13,330.86,6,1
-3.8598,1.877,47.763,269.05,217.79,330.87,6,1
-4.1854,1.0304,47.608,268.72,216.95,330.72,7,1
-4.3483,2.2145,47.413,268.56,218.13,330.52,7,1
-4.3544,2.2145,47.746,268.56,218.13,330.86,7,1
-4.1861,1.7072,47.593,268.72,217.63,330.7,7,1
-4.1896,2.2148,47.749,268.72,218.13,330.86,7,1
-4.3565,1.3685,47.931,268.55,217.29,331.04,7,1
-4.1893,1.8764,47.756,268.72,217.79,330.87,7,1
-4.183,1.7072,47.427,268.73,217.63,330.54,7,1
-4.3544,2.2145,47.746,268.56,218.13,330.86,7,1
-3.8603,2.3846,47.752,269.05,218.3,330.86,7,1
-4.1896,2.2148,47.749,268.72,218.13,330.86,8,1
-4.0247,2.0459,47.756,268.88,217.96,330.86,8,1
-4.19,2.5532,47.742,268.72,218.47,330.85,8,1
-4.5221,2.2142,47.91,268.39,218.13,331.02,8,1
-4.3546,2.3837,47.742,268.56,218.3,330.85,8,1
-4.0218,2.2151,47.586,268.89,218.13,330.69,8,1
-4.0301,1.3691,48.104,268.88,217.29,331.21,8,1
-4.3486,2.5529,47.406,268.56,218.47,330.51,8,1
-4.1898,2.384,47.746,268.72,218.3,330.85,8,1
-4.351,1.8761,47.587,268.56,217.79,330.7,8,1
-4.1837,2.384,47.412,268.73,218.3,330.52,9,1
-4.5213,1.3681,47.928,268.39,217.29,331.04,9,1
-4.0274,1.7075,47.93,268.88,217.63,331.04,9,1
-4.1927,2.2148,47.916,268.72,218.13,331.02,9,1
-4.183,1.7072,47.427,268.73,217.63,330.54,9,1
-4.1857,1.3688,47.601,268.72,217.29,330.71,9,1
-4.1864,2.0456,47.586,268.72,217.96,330.7,9,1
-4.0242,1.5383,47.767,268.89,217.46,330.88,9,1
-4.0283,2.5535,47.912,268.88,218.47,331.02,9,1
-4.022,2.3843,47.582,268.89,218.3,330.69,9,1
-3.8571,2.2154,47.589,269.05,218.13,330.7,10,1
-4.3535,1.3685,47.764,268.56,217.29,330.87,10,1
-4.0276,1.8767,47.926,268.88,217.79,331.04,10,1
-4.5193,2.3834,47.739,268.39,218.3,330.85,10,1
-4.1868,2.384,47.579,268.72,218.3,330.69,10,1
-4.1964,2.8916,48.068,268.71,218.81,331.18,10,1
-4.1864,2.0456,47.586,268.72,217.96,330.7,10,1
-4.0217,2.0459,47.589,268.89,217.96,330.7,10,1
-4.3569,1.7069,47.924,268.55,217.62,331.03,10,1
-4.1857,1.3688,47.601,268.72,217.29,330.71,10,1
-4.3535,1.3685,47.764,268.56,217.29,330.87,11,1
-4.1857,1.3688,47.601,268.72,217.29,330.71,11,1
-4.3539,1.7069,47.757,268.56,217.62,330.87,11,1
-4.0242,1.5383,47.767,268.89,217.46,330.88,11,1
-4.0217,2.0459,47.589,268.89,217.96,330.7,11,1
-4.3539,1.7069,47.757,268.56,217.62,330.87,11,1
-4.0124,1.8767,47.093,268.9,217.79,330.2,11,1
-4.1829,1.538,47.43,268.73,217.46,330.54,11,1
-4.1861,1.7072,47.593,268.72,217.63,330.7,11,1
-4.3544,2.2145,47.746,268.56,218.13,330.86,11,1
-4.1802,1.8764,47.256,268.73,217.79,330.37,12,1
-4.0213,1.7075,47.596,268.89,217.63,330.71,12,1
-4.0213,1.7075,47.596,268.89,217.63,330.71,12,1
-4.3574,2.2145,47.913,268.55,218.13,331.02,12,1
-4.0277,2.0459,47.923,268.88,217.96,331.03,12,1
-4.022,2.3843,47.582,268.89,218.3,330.69,12,1
-4.024,1.3691,47.77,268.89,217.29,330.88,12,1
-3.8535,1.7078,47.433,269.06,217.63,330.54,12,1
-4.3513,2.2145,47.579,268.56,218.13,330.69,12,1
-4.1896,2.2148,47.749,268.72,218.13,330.86,12,1
-3.8509,2.0462,47.259,269.06,217.96,330.37,13,1
-4.187,2.5532,47.575,268.72,218.47,330.68,13,1
-3.8568,1.877,47.596,269.05,217.79,330.7,13,1
-4.0181,1.5383,47.433,268.89,217.46,330.54,13,1
-4.3483,2.2145,47.413,268.56,218.13,330.52,13,1
-4.3483,2.2145,47.413,268.56,218.13,330.52,13,1
-4.0218,2.2151,47.586,268.89,218.13,330.69,13,1
-4.1834,2.0456,47.419,268.73,217.96,330.53,13,1
-4.5161,2.2142,47.576,268.39,218.13,330.69,13,1
-4.0249,2.2151,47.752,268.88,218.13,330.86,13,1
-4.1893,1.8764,47.756,268.72,217.79,330.87,14,1
-4.3483,2.2145,47.413,268.56,218.13,330.52,14,1
-4.3512,2.0453,47.583,268.56,217.96,330.69,14,1
-4.019,2.3843,47.415,268.89,218.3,330.52,14,1
-4.1893,1.8764,47.756,268.72,217.79,330.87,14,1
-4.1855,1.1996,47.604,268.72,217.12,330.71,14,1
-4.3485,2.3837,47.409,268.56,218.3,330.52,14,1
-4.3442,1.1993,47.268,268.57,217.12,330.38,14,1
-3.8562,1.3694,47.607,269.05,217.29,330.72,14,1
-4.0188,2.2151,47.419,268.89,218.13,330.53,14,1
-3.8568,1.877,47.596,269.05,217.79,330.7,15,1
-4.1798,1.538,47.264,268.73,217.46,330.37,15,1
-4.3599,1.7069,48.09,268.55,217.62,331.2,15,1
-4.0217,2.0459,47.589,268.89,217.96,330.7,15,1
-4.1859,1.538,47.597,268.72,217.46,330.71,15,1
-3.8568,1.877,47.596,269.05,217.79,330.7,15,1
-4.348,1.8761,47.42,268.56,217.79,330.53,15,1
