0,0,0
-2.6807,-5.0271,42.53,-270.25,-143.81,184.73,1,1
-2.344,-5.5298,42.373,-269.91,-144.31,184.57,1,1
-2.1657,-5.1986,42.194,-269.73,-143.98,184.39,1,1
-3.2003,-5.3544,42.707,-270.77,-144.13,184.9,1,1
-2.6801,-5.3592,42.196,-270.25,-144.14,184.39,1,1
-2.0158,-5.8674,42.895,-269.58,-144.65,185.09,1,1
-3.0269,-5.356,42.537,-270.6,-144.13,184.73,1,1
-2.347,-5.3641,42.711,-269.92,-144.14,184.91,1,1
-2.3498,-5.3644,42.881,-269.92,-144.14,185.08,1,1
-1.8399,-5.7026,42.721,-269.41,-144.48,184.92,1,1
-2.3446,-5.1977,42.706,-269.91,-143.98,184.9,2,1
-2.1733,-5.5317,42.373,-269.74,-144.31,184.57,2,1
-2.6801,-5.3592,42.196,-270.25,-144.14,184.39,2,1
-1.832,-5.5355,42.375,-269.4,-144.31,184.57,2,1
-2.5104,-4.863,42.698,-270.08,-143.64,184.89,2,1
-2.1758,-5.6981,42.377,-269.74,-144.48,184.57,2,1
-2.5198,-5.6946,42.547,-270.09,-144.47,184.74,2,1
-2.1736,-5.3656,42.54,-269.74,-144.14,184.74,2,1
-3.1927,-5.0213,42.528,-270.76,-143.8,184.72,2,1
-1.8323,-5.3695,42.542,-269.4,-144.15,184.74,2,1
-2.0158,-5.8674,42.895,-269.58,-144.65,185.09,3,1
-2.1837,-5.8652,42.723,-269.75,-144.64,184.92,3,1
-2.514,-5.8599,42.038,-270.08,-144.64,184.23,3,1
-1.832,-5.5355,42.375,-269.4,-144.31,184.57,3,1
-2.1809,-5.8648,42.552,-269.75,-144.64,184.75,3,1
-1.4986,-5.7065,42.722,-269.07,-144.48,184.92,3,1
-2.6847,-5.858,42.038,-270.25,-144.64,184.23,3,1
-2.5177,-5.3621,42.71,-270.09,-144.14,184.91,3,1
-1.6565,-5.2047,42.367,-269.23,-143.98,184.56,3,1
-2.8559,-5.524,42.371,-270.42,-144.3,184.57,3,1
-1.9999,-5.5333,42.203,-269.57,-144.31,184.4,4,1
-3.0321,-5.5228,42.712,-270.6,-144.3,184.91,4,1
-2.5277,-5.8617,42.893,-270.1,-144.64,185.09,4,1
-2.6926,-6.0251,42.383,-270.26,-144.8,184.58,4,1
-2.8617,-5.3586,42.879,-270.43,-144.14,185.08,4,1
-3.0293,-5.5224,42.541,-270.6,-144.3,184.74,4,1
-2.1843,-5.5331,43.057,-269.75,-144.31,185.25,4,1
-3.0342,-5.8552,42.549,-270.6,-144.63,184.75,4,1
-1.6614,-5.5375,42.375,-269.23,-144.32,184.57,4,1
-0.81542,-6.0462,42.391,-268.38,-144.82,184.59,4,1
-3.3709,-5.3525,42.706,-270.94,-144.13,184.9,5,1
-2.1761,-5.532,42.544,-269.75,-144.31,184.74,5,1
-1.669,-5.8706,42.554,-269.24,-144.65,184.75,5,1
-2.344,-5.5298,42.373,-269.91,-144.31,184.57,5,1
-2.1761,-5.532,42.544,-269.75,-144.31,184.74,5,1
-2.0057,-5.3679,42.712,-269.57,-144.15,184.91,5,1
-2.8584,-5.6904,42.375,-270.43,-144.47,184.57,5,1
-1.9981,-5.0348,42.533,-269.57,-143.81,184.73,5,1
-2.1761,-5.532,42.544,-269.75,-144.31,184.74,5,1
-2.354,-6.0293,42.556,-269.92,-144.81,184.75,5,1
-1.6617,-5.3714,42.542,-269.23,-144.15,184.74,6,1
-2.3418,-5.1973,42.536,-269.91,-143.98,184.73,6,1
-1.8479,-5.8697,43.067,-269.42,-144.65,185.26,6,1
-2.6883,-5.3602,42.709,-270.26,-144.14,184.91,6,1
-2.3522,-5.5308,42.886,-269.92,-144.31,185.08,6,1
-1.9978,-5.2008,42.366,-269.57,-143.98,184.56,6,1
-2.3464,-5.6961,42.377,-269.92,-144.47,184.57,6,1
-2.8562,-5.3579,42.538,-270.43,-144.14,184.73,6,1
-2.6856,-5.3599,42.538,-270.25,-144.14,184.73,6,1
-2.5122,-5.3614,42.368,-270.08,-144.14,184.56,6,1
-1.6684,-6.2027,42.221,-269.24,-144.98,184.42,7,1
-2.0002,-5.3672,42.37,-269.57,-144.15,184.57,7,1
-1.8372,-5.7023,42.55,-269.41,-144.48,184.75,7,1
-2.1755,-5.8641,42.211,-269.74,-144.64,184.41,7,1
-1.5005,-6.2049,42.392,-269.07,-144.98,184.59,7,1
-1.3155,-5.0425,42.536,-268.88,-143.82,184.73,7,1
-2.6883,-5.3602,42.709,-270.26,-144.14,184.91,7,1
-2.1761,-5.532,42.544,-269.75,-144.31,184.74,7,1
-2.5125,-5.1954,42.535,-270.08,-143.97,184.73,7,1
-2.5198,-5.6946,42.547,-270.09,-144.47,184.74,7,1
-2.5247,-6.0273,42.555,-270.09,-144.81,184.75,8,1
-2.6877,-5.6923,42.375,-270.26,-144.47,184.57,8,1
-1.6824,-6.0384,43.242,-269.25,-144.82,185.44,8,1
-2.6905,-5.6926,42.546,-270.26,-144.47,184.74,8,1
-2.3461,-5.8622,42.21,-269.92,-144.64,184.41,8,1
-2.0051,-5.7,42.378,-269.57,-144.48,184.57,8,1
-3.5437,-5.683,42.543,-271.11,-144.46,184.74,8,1
-2.0033,-5.2015,42.708,-269.57,-143.98,184.9,8,1
-2.5207,-5.1964,43.048,-270.09,-143.97,185.24,8,1
-1.1443,-5.3765,42.202,-268.71,-144.15,184.4,8,1
-2.1837,-5.8652,42.723,-269.75,-144.64,184.92,9,1
-1.8421,-6.035,42.558,-269.41,-144.81,184.75,9,1
-2.3516,-5.8629,42.552,-269.92,-144.64,184.75,9,1
-2.6828,-5.3595,42.367,-270.25,-144.14,184.56,9,1
-2.0079,-5.7003,42.549,-269.58,-144.48,184.75,9,1
-1.6583,-5.7031,42.038,-269.23,-144.48,184.23,9,1
-2.0045,-6.0321,42.044,-269.57,-144.81,184.24,9,1
-2.866,-6.0235,42.554,-270.44,-144.8,184.75,9,1
-2.1785,-5.6984,42.548,-269.75,-144.48,184.74,9,1
-2.3616,-6.3624,42.735,-269.93,-145.14,184.93,9,1
-2.8587,-5.5243,42.542,-270.43,-144.3,184.74,10,1
-2.3467,-5.5301,42.544,-269.92,-144.31,184.74,10,1
-1.672,-5.7049,42.892,-269.24,-144.48,185.09,10,1
